COUNTRY_OF_ASYLUM,RETURN_DATE,ORIG_PROV_NAME,ORIG_DIST_NAME,DESTINATION_PROV_NAME,DESTINATION_DIST_NAME,INDIVIDUALS,MALE,FEMALE,
#country,#date+occurred,#admin1+name+x_origin,#admin2+name+x_origin,#admin1+name+x_destination,#admin2+name+x_destination,#affected+displaced+all,#affected+displaced+m,#affected+displaced+f,
Pakistan,19-May-18,Parwan,Shekhali,Baghlan,Dahana-e-Ghori,4,3,1,
Pakistan,19-May-18,Sar-e-Pul,Sayad,Nimroz,Khashrod,1,1,0,
Iran,20-May-18,Ghazni,Nawur,Kabul,Kabul,1,1,0,
Iran,20-May-18,Kabul,Kabul,Kabul,Kabul,4,2,2,
Pakistan,20-May-18,Kunduz,Dasht-e-Archi,Nangarhar,Jalalabad,2,2,0,
Pakistan,20-May-18,Nangarhar,Behsud,Nangarhar,Behsud,9,5,4,
Pakistan,20-May-18,Nangarhar,Muhmand Dara,Logar,Azra,15,8,7,
Iran,21-May-18,Baghlan,Khost Wa Fereng,Baghlan,Khost Wa Fereng,1,1,0,
Iran,21-May-18,Balkh,Mazar-e-Sharif,Kabul,Kabul,1,1,0,
Iran,21-May-18,Daykundi,Shahrestan,Kabul,Kabul,1,0,1,
Pakistan,21-May-18,Kabul,Surobi,Kabul,Surobi,1,1,0,
Pakistan,21-May-18,Kunar,Dara-e-Pech,Nangarhar,Chaparhar,4,2,2,
Iran,22-May-18,Farah,Anardara,Kabul,Kabul,1,1,0,
Iran,22-May-18,Farah,Farah,Farah,Farah,1,1,0,
Iran,22-May-18,Farah,Farah,Herat,Herat,2,2,0,
Pakistan,22-May-18,Kabul,Estalef,Kabul,Kabul,9,4,5,
Pakistan,22-May-18,Kabul,Surobi,Kabul,Kabul,2,1,1,
Pakistan,22-May-18,Paktya,Sayedkaram,Paktya,Gardez,6,4,2,
Pakistan,22-May-18,Paktya,Zurmat,Khost,Khost(Matun),1,1,0,
Pakistan,22-May-18,Paktya,Zurmat,Paktya,Zurmat,4,2,2,
Iran,23-May-18,Ghazni,Qarabagh,Herat,Herat,1,0,1,
Pakistan,23-May-18,Jawzjan,Aqcha,Khost,Spera,1,0,1,
Pakistan,23-May-18,Kabul,Dehsabz,Khost,Spera,4,2,2,
Pakistan,23-May-18,Logar,Charkh,Khost,Spera,8,4,4,
Pakistan,23-May-18,Logar,Mohammadagha,Khost,Spera,18,5,13,
Pakistan,23-May-18,Logar,Pul-e- Alam,Logar,Pul-e- Alam,9,5,4,
Pakistan,23-May-18,Nangarhar,Hesarak,Kabul,Kabul,3,3,0,
Pakistan,23-May-18,Paktya,Ahmadaba,Khost,Spera,11,5,6,
Pakistan,23-May-18,Paktya,Zurmat,Khost,Spera,1,0,1,
Pakistan,23-May-18,Takhar,Khwajaghar,Logar,Pul-e- Alam,6,4,2,
Iran,24-May-18,Ghor,Lal Wa Sarjangal,Herat,Herat,1,1,0,
Pakistan,24-May-18,Kabul,Bagrami,Kabul,Bagrami,6,2,4,
Pakistan,24-May-18,Kunduz,Chardarah,Kunduz,Chardarah,3,0,3,
Pakistan,24-May-18,Kunduz,Dasht-e-Archi,Takhar,Khwajaghar,3,1,2,
Pakistan,24-May-18,Takhar,Khwajaghar,Takhar,Khwajaghar,6,2,4,
Other,26-May-18,Paktika,Sharan,Paktika,Sharan,1,1,0,
Pakistan,26-May-18,Paktya,Sayedkaram,Kabul,Kabul,5,2,3,
Pakistan,26-May-18,Panjsher,Bazarak,Baghlan,Pul-e- khumri,2,2,0,
Pakistan,27-May-18,Kunar,Chapadara,Nangarhar,Behsud,3,2,1,
Pakistan,27-May-18,Logar,Azra,Laghman,Qarghayi,1,1,0,
Pakistan,27-May-18,Logar,Pul-e- Alam,Nangarhar,Chaparhar,1,1,0,
Iran,28-May-18,Baghlan,Pul-e- khumri,Herat,Herat,1,0,1,
Iran,28-May-18,Bamyan,Waras,Bamyan,Waras,1,1,0,
Iran,28-May-18,Daykundi,Miramor,Herat,Herat,1,1,0,
Iran,28-May-18,Daykundi,Shahrestan,Kabul,Kabul,1,0,1,
Iran,28-May-18,Faryab,Maymana,Herat,Herat,1,1,0,
Iran,28-May-18,Ghazni,Ghazni,Ghazni,Ghazni,1,0,1,
Iran,28-May-18,Kabul,Kabul,Kabul,Kabul,2,2,0,
Iran,28-May-18,Parwan,Surkh-e- Parsa,Herat,Herat,1,0,1,
Iran,28-May-18,Parwan,Surkh-e- Parsa,Kabul,Kabul,1,0,1,
Iran,28-May-18,Wardak,Hesa-e- Awal-e- Behsud,Herat,Herat,1,0,1,
Iran,28-May-18,Wardak,Markaz-e-Behsud,Herat,Herat,1,0,1,
Iran,28-May-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,2,1,1,
Iran,29-May-18,Daykundi,Shahrestan,Kabul,Kabul,1,1,0,
Iran,29-May-18,Ghazni,Jaghuri,Herat,Herat,1,1,0,
Iran,29-May-18,Ghazni,Jaghuri,Kabul,Kabul,1,1,0,
Iran,29-May-18,Kabul,Kabul,Kabul,Kabul,3,1,2,
Iran,29-May-18,Kapisa,Mahmud-e- Raqi,Kabul,Kabul,1,1,0,
Pakistan,29-May-18,Kabul,Kabul,Kabul,Kabul,5,2,3,
Pakistan,29-May-18,Nangarhar,Kuzkunar,Nangarhar,Kuzkunar,13,7,6,
Pakistan,29-May-18,Paktika,Urgun,Khost,Khost(Matun),8,3,5,
Pakistan,29-May-18,Paktya,Gardez,Paktya,Gardez,3,1,2,
Pakistan,29-May-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,6,3,3,
Iran,30-May-18,Herat,Kohsan,Herat,Kohsan,1,1,0,
Iran,30-May-18,Takhar,Farkhar,Takhar,Farkhar,1,1,0,
Pakistan,30-May-18,Jawzjan,Shiberghan,Jawzjan,Shiberghan,1,0,1,
Pakistan,30-May-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,1,1,0,
Other,31-May-18,Kabul,Kabul,Kabul,Kabul,5,3,2,
Iran,31-May-18,Sar-e-Pul,Sancharak(sangchark),Sar-e-Pul,Sancharak(sangchark),1,1,0,
Pakistan,31-May-18,Kabul,Estalef,Kabul,Estalef,3,1,2,
Pakistan,31-May-18,Kabul,Khak-e- Jabbar,Kabul,Khak-e- Jabbar,4,3,1,
Pakistan,31-May-18,Logar,Khoshi,Logar,Khoshi,2,2,0,
Pakistan,31-May-18,Logar,Pul-e- Alam,Kabul,Kabul,3,2,1,
Pakistan,31-May-18,Parwan,Bagram,Parwan,Bagram,2,2,0,
Pakistan,31-May-18,Samangan,Hazrat-e- Sultan,Khost,Musakhel,4,1,3,
Pakistan,31-May-18,Uruzgan,Dehrawud,Uruzgan,Dehrawud,10,7,3,
Other,31-May-18,Kabul,Kabul,Kabul,Kabul,2,0,2,
Iran,01-Jun-18,Kunduz,Kunduz,Kunduz,Kunduz,1,0,1,
Pakistan,02-Jun-18,Balkh,Mazar-e-Sharif,Balkh,Charbulak,9,7,2,
Pakistan,02-Jun-18,Kunduz,Aliabad,Kunduz,Aliabad,6,2,4,
Pakistan,02-Jun-18,Kunduz,Kunduz,Kunduz,Aliabad,3,1,2,
Pakistan,02-Jun-18,Kunduz,Qala-e-Zal,Kunduz,Aliabad,1,1,0,
Iran,03-Jun-18,Daykundi,Shahrestan,Herat,Herat,1,1,0,
Iran,03-Jun-18,Faryab,Almar,Herat,Herat,1,0,1,
Iran,03-Jun-18,Faryab,Maymana,Herat,Herat,1,0,1,
Pakistan,03-Jun-18,Nangarhar,Kama,Nangarhar,Kama,4,2,2,
Iran,04-Jun-18,Herat,Herat,Herat,Herat,1,0,1,
Other,05-Jun-18,Ghazni,Malestan,Kabul,Kabul,1,1,0,
Iran,05-Jun-18,Herat,Herat,Herat,Herat,1,0,1,
Iran,05-Jun-18,Herat,Zindajan,Herat,Herat,1,0,1,
Pakistan,05-Jun-18,Balkh,Mazar-e-Sharif,Kabul,Kabul,2,1,1,
Pakistan,05-Jun-18,Jawzjan,Khanaqa,Jawzjan,Khwajadukoh,8,5,3,
Pakistan,05-Jun-18,Kabul,Surobi,Parwan,Koh-e- Safi,3,2,1,
Pakistan,05-Jun-18,Logar,Mohammadagha,Logar,Mohammadagha,3,2,1,
Pakistan,05-Jun-18,Paktya,Ahmadaba,Paktya,Ahmadaba,8,5,3,
Pakistan,05-Jun-18,Paktya,Gardez,Kabul,Kabul,7,4,3,
Pakistan,05-Jun-18,Parwan,Koh-e- Safi,Parwan,Koh-e- Safi,1,0,1,
Pakistan,05-Jun-18,Sar-e-Pul,Sar-e-Pul,Kandahar,Spinboldak,7,4,3,
Pakistan,06-Jun-18,Jawzjan,Shiberghan,Sar-e-Pul,Sar-e-Pul,6,1,5,
Pakistan,06-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,2,1,1,
Iran,07-Jun-18,Balkh,Mazar-e-Sharif,Kabul,Kabul,1,0,1,
Iran,07-Jun-18,Herat,Herat,Herat,Herat,2,0,2,
Iran,07-Jun-18,Hilmand,Baghran,Hilmand,Baghran,6,4,2,
Iran,07-Jun-18,Kandahar,Kandahar,Kabul,Kabul,1,0,1,
Iran,07-Jun-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,0,1,
Iran,08-Jun-18,Parwan,Charikar,Herat,Herat,1,1,0,
Iran,08-Jun-18,Wardak,Markaz-e-Behsud,Wardak,Markaz-e-Behsud,1,1,0,
Pakistan,09-Jun-18,Baghlan,Pul-e- khumri,Kabul,Kabul,2,2,0,
Pakistan,09-Jun-18,Kabul,Kabul,Kabul,Kabul,7,3,4,
Pakistan,09-Jun-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,6,0,6,
Pakistan,09-Jun-18,Sar-e-Pul,Sayad,Jawzjan,Shiberghan,5,0,5,
Pakistan,09-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,8,5,3,
Iran,10-Jun-18,Herat,Herat,Herat,Herat,1,1,0,
Pakistan,10-Jun-18,Sar-e-Pul,Sayad,Hilmand,Nahr-e-Saraj,2,2,0,
Pakistan,10-Jun-18,Sar-e-Pul,Sayad,Jawzjan,Shiberghan,4,2,2,
Iran,11-Jun-18,Daykundi,Nili,Kabul,Kabul,1,1,0,
Iran,11-Jun-18,Ghazni,Jaghuri,Ghazni,Jaghuri,1,0,1,
Iran,11-Jun-18,Jawzjan,Shiberghan,Jawzjan,Shiberghan,3,1,2,
Iran,11-Jun-18,Kabul,Kabul,Baghlan,Pul-e- khumri,1,0,1,
Other,12-Jun-18,Parwan,Saydkhel,Kabul,Kabul,6,2,4,
Iran,12-Jun-18,Farah,Farah,Farah,Farah,1,1,0,
Iran,12-Jun-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,1,0,
Pakistan,12-Jun-18,Kabul,Bagrami,Kabul,Bagrami,1,1,0,
Pakistan,12-Jun-18,Nangarhar,Kama,Nangarhar,Kama,1,1,0,
Pakistan,12-Jun-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,4,2,2,
Iran,13-Jun-18,Herat,Herat,Herat,Herat,1,1,0,
Iran,13-Jun-18,Kandahar,Kandahar,Kandahar,Kandahar,1,0,1,
Iran,13-Jun-18,Kapisa,Hisa-e- Awal-e- Kohestan,Kabul,Kabul,1,0,1,
Iran,13-Jun-18,Kunduz,Kunduz,Badakhshan,Argo,1,1,0,
Iran,13-Jun-18,Sar-e-Pul,Sancharak(sangchark),Herat,Herat,1,1,0,
Iran,13-Jun-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,1,0,
Pakistan,13-Jun-18,Nangarhar,Khogyani,Kabul,Paghman,3,2,1,
Iran,14-Jun-18,Balkh,Mazar-e-Sharif,Balkh,Mazar-e-Sharif,1,1,0,
Iran,14-Jun-18,Jawzjan,Shiberghan,Herat,Herat,1,0,1,
Iran,14-Jun-18,Kabul,Kabul,Kabul,Kabul,1,0,1,
Iran,18-Jun-18,Balkh,Mazar-e-Sharif,Kabul,Kabul,1,0,1,
Iran,18-Jun-18,Bamyan,Panjab,Bamyan,Panjab,1,1,0,
Iran,18-Jun-18,Daykundi,Ashtarlay,Kabul,Kabul,6,3,3,
Iran,19-Jun-18,Kabul,Kabul,Kabul,Kabul,3,1,2,
Iran,19-Jun-18,Panjsher,Dara,Kabul,Kabul,1,0,1,
Iran,20-Jun-18,Daykundi,Nili,Herat,Herat,4,2,2,
Iran,21-Jun-18,Bamyan,Panjab,Kabul,Kabul,1,0,1,
Iran,21-Jun-18,Parwan,Charikar,Parwan,Charikar,1,0,1,
Iran,21-Jun-18,Sar-e-Pul,Balkhab,Sar-e-Pul,Balkhab,1,1,0,
Iran,21-Jun-18,Wardak,Markaz-e-Behsud,Wardak,Markaz-e-Behsud,1,1,0,
Pakistan,21-Jun-18,Faryab,Almar,Herat,Herat,9,4,5,
Pakistan,21-Jun-18,Paktya,Alikhel (Jaji),Paktya,Gardez,3,2,1,
Pakistan,21-Jun-18,Sar-e-Pul,Sayad,Jawzjan,Shiberghan,4,1,3,
Other,21-Jun-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,2,1,1,
Other,21-Jun-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,1,0,
Iran,22-Jun-18,Ghazni,Ghazni,Kandahar,Kandahar,1,0,1,
Pakistan,23-Jun-18,Baghlan,Nahrin,Baghlan,Nahrin,2,1,1,
Pakistan,23-Jun-18,Baghlan,Nahrin,Kabul,Kabul,9,2,7,
Pakistan,23-Jun-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,1,1,0,
Pakistan,23-Jun-18,Kunduz,Aliabad,Kunduz,Aliabad,1,1,0,
Pakistan,23-Jun-18,Logar,Pul-e- Alam,Logar,Pul-e- Alam,6,2,4,
Pakistan,23-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,21,11,10,
Iran,24-Jun-18,Bamyan,Yakawlang,Bamyan,Bamyan,1,1,0,
Pakistan,24-Jun-18,Kunar,Shigal Wa sheltan,Kunar,Shigal Wa sheltan,2,2,0,
Pakistan,24-Jun-18,Kunduz,Emamsaheb,Kunar,Watapur,3,2,1,
Pakistan,24-Jun-18,Laghman,Qarghayi,Nangarhar,Behsud,15,9,6,
Pakistan,24-Jun-18,Logar,Azra,Nangarhar,Muhmand Dara,5,3,2,
Pakistan,24-Jun-18,Nangarhar,Dara-e-Nur,Nangarhar,Dara-e-Nur,9,3,6,
Iran,25-Jun-18,Bamyan,Panjab,Kabul,Kabul,4,1,3,
Iran,25-Jun-18,Bamyan,Yakawlang,Herat,Herat,1,0,1,
Iran,26-Jun-18,Kabul,Kabul,Kabul,Kabul,1,1,0,
Pakistan,26-Jun-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,5,2,3,
Pakistan,26-Jun-18,Ghazni,Andar,Paktya,Zurmat,5,2,3,
Pakistan,26-Jun-18,Ghazni,Jaghuri,Ghazni,Jaghuri,3,2,1,
Pakistan,26-Jun-18,Hilmand,Nad-e-Ali,Kabul,Kabul,8,4,4,
Pakistan,26-Jun-18,Kabul,Bagrami,Kabul,Bagrami,15,9,6,
Pakistan,26-Jun-18,Kabul,Kabul,Kabul,Kabul,11,3,8,
Pakistan,26-Jun-18,Kabul,Qarabagh,Kabul,Qarabagh,21,13,8,
Pakistan,26-Jun-18,Kandahar,Kandahar,Kandahar,Kandahar,9,6,3,
Pakistan,26-Jun-18,Kandahar,Panjwayi,Kandahar,Kandahar,6,4,2,
Pakistan,26-Jun-18,Laghman,Mehtarlam,Nangarhar,Surkhrod,10,4,6,
Pakistan,26-Jun-18,Logar,Mohammadagha,Logar,Mohammadagha,3,1,2,
Pakistan,26-Jun-18,Nangarhar,Rodat,Kabul,Kabul,1,0,1,
Pakistan,26-Jun-18,Paktya,Zurmat,Paktika,Matakhan,4,2,2,
Pakistan,26-Jun-18,Parwan,Koh-e- Safi,Parwan,Koh-e- Safi,7,3,4,
Pakistan,26-Jun-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,7,2,5,
Pakistan,26-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,18,8,10,
Pakistan,26-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,1,1,0,
Pakistan,26-Jun-18,Takhar,Taloqan,Takhar,Taloqan,4,1,3,
Pakistan,26-Jun-18,Zabul,Daychopan,Zabul,Daychopan,8,2,6,
Iran,27-Jun-18,Herat,Herat,Herat,Herat,3,2,1,
Pakistan,27-Jun-18,Baghlan,Dahana-e-Ghori,Baghlan,Dahana-e-Ghori,1,1,0,
Pakistan,27-Jun-18,Baghlan,Khenjan,Baghlan,Khenjan,1,1,0,
Pakistan,27-Jun-18,Jawzjan,Aqcha,Jawzjan,Aqcha,8,3,5,
Pakistan,27-Jun-18,Kabul,Bagrami,Kabul,Bagrami,7,3,4,
Pakistan,27-Jun-18,Kandahar,Kandahar,Kandahar,Kandahar,14,8,6,
Pakistan,27-Jun-18,Kunduz,Dasht-e-Archi,Kunduz,Dasht-e-Archi,14,8,6,
Pakistan,27-Jun-18,Kunduz,Khanabad,Kunduz,Dasht-e-Archi,1,1,0,
Pakistan,27-Jun-18,Logar,Mohammadagha,Logar,Mohammadagha,1,1,0,
Pakistan,27-Jun-18,Nangarhar,Batikot,Nangarhar,Batikot,3,2,1,
Pakistan,27-Jun-18,Nangarhar,Surkhrod,Nangarhar,Jalalabad,12,7,5,
Pakistan,27-Jun-18,Parwan,Bagram,Parwan,Bagram,7,2,5,
Pakistan,27-Jun-18,Sar-e-Pul,Sayad,Hilmand,Nawzad,4,2,2,
Pakistan,27-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,15,6,9,
Iran,28-Jun-18,Bamyan,Waras,Bamyan,Waras,1,0,1,
Iran,28-Jun-18,Herat,Guzara,Herat,Herat,6,2,4,
Iran,28-Jun-18,Herat,Herat,Herat,Herat,1,0,1,
Iran,28-Jun-18,Sar-e-Pul,Sayad,Balkh,Mazar-e-Sharif,1,0,1,
Pakistan,28-Jun-18,Ghazni,Ghazni,Ghazni,Qarabagh,7,5,2,
Pakistan,28-Jun-18,Kabul,Bagrami,Kabul,Bagrami,23,14,9,
Pakistan,28-Jun-18,Kandahar,Miyanshin,Hilmand,Lashkargah,4,1,3,
Pakistan,28-Jun-18,Kunduz,Khanabad,Kunduz,Khanabad,5,2,3,
Pakistan,28-Jun-18,Logar,Pul-e- Alam,Kabul,Bagrami,9,5,4,
Pakistan,28-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,36,17,19,
Pakistan,28-Jun-18,Takhar,Taloqan,Takhar,Taloqan,4,3,1,
Iran,29-Jun-18,Farah,Farah,Farah,Farah,1,1,0,
Pakistan,29-Jun-18,Jawzjan,Aqcha,Jawzjan,Aqcha,5,3,2,
Pakistan,29-Jun-18,Jawzjan,Mardyan,Jawzjan,Mardyan,14,5,9,
Pakistan,29-Jun-18,Jawzjan,Mingajik,Jawzjan,Mingajik,7,4,3,
Pakistan,29-Jun-18,Paktya,Chamkani,Paktya,Chamkani,7,3,4,
Other,30-Jun-18,Balkh,Mazar-e-Sharif,Balkh,Mazar-e-Sharif,1,0,1,
Pakistan,30-Jun-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,8,3,5,
Pakistan,30-Jun-18,Balkh,Mazar-e-Sharif,Kunduz,Chardarah,1,0,1,
Pakistan,30-Jun-18,Jawzjan,Shiberghan,Sar-e-Pul,Sar-e-Pul,6,3,3,
Pakistan,30-Jun-18,Kabul,Dehsabz,Kabul,Kabul,3,2,1,
Pakistan,30-Jun-18,Kandahar,Kandahar,Hilmand,Lashkargah,2,0,2,
Pakistan,30-Jun-18,Kunduz,Chardarah,Kunduz,Chardarah,11,8,3,
Pakistan,30-Jun-18,Kunduz,Chardarah,Kunduz,Dasht-e-Archi,6,0,6,
Pakistan,30-Jun-18,Kunduz,Dasht-e-Archi,Kunduz,Chardarah,1,0,1,
Pakistan,30-Jun-18,Kunduz,Dasht-e-Archi,Kunduz,Dasht-e-Archi,1,1,0,
Pakistan,30-Jun-18,Kunduz,Emamsaheb,Kunduz,Emamsaheb,21,13,8,
Pakistan,30-Jun-18,Nimroz,Charburjak,Nimroz,Charburjak,12,7,5,
Pakistan,30-Jun-18,Sar-e-Pul,Sancharak(sangchark),Balkh,Mazar-e-Sharif,5,1,4,
Pakistan,30-Jun-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,16,9,7,
Pakistan,30-Jun-18,Sar-e-Pul,Sayad,Hilmand,Musaqalah,3,1,2,
Pakistan,30-Jun-18,Sar-e-Pul,Sayad,Jawzjan,Shiberghan,2,0,2,
Pakistan,30-Jun-18,Sar-e-Pul,Sayad,Kandahar,Kandahar,10,8,2,
Pakistan,30-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,8,4,4,
Pakistan,30-Jun-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,7,1,6,
Iran,01-Jul-18,Bamyan,Panjab,Bamyan,Panjab,2,1,1,
Iran,01-Jul-18,Bamyan,Yakawlang,Kabul,Kabul,4,1,3,
Iran,01-Jul-18,Kabul,Kabul,Kabul,Kabul,1,0,1,
Pakistan,01-Jul-18,Kabul,Bagrami,Nangarhar,Chaparhar,1,0,1,
Pakistan,01-Jul-18,Kabul,Paghman,Nangarhar,Chaparhar,3,2,1,
Pakistan,01-Jul-18,Laghman,Dawlatshah,Laghman,Dawlatshah,9,6,3,
Pakistan,01-Jul-18,Laghman,Qarghayi,Laghman,Qarghayi,11,6,5,
Pakistan,01-Jul-18,Logar,Azra,Laghman,Qarghayi,6,3,3,
Pakistan,01-Jul-18,Logar,Mohammadagha,Nangarhar,Chaparhar,5,2,3,
Pakistan,01-Jul-18,Nangarhar,Kuzkunar,Nangarhar,Kuzkunar,6,3,3,
Pakistan,01-Jul-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,11,1,10,
Pakistan,01-Jul-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,15,10,5,
Iran,02-Jul-18,Balkh,Mazar-e-Sharif,Balkh,Mazar-e-Sharif,1,1,0,
Iran,02-Jul-18,Bamyan,Panjab,Herat,Herat,1,0,1,
Iran,02-Jul-18,Daykundi,Ashtarlay,Daykundi,Ashtarlay,1,1,0,
Iran,02-Jul-18,Uruzgan,Khasuruzgan,Kabul,Kabul,1,1,0,
Pakistan,02-Jul-18,Nangarhar,Kot,Nangarhar,Kot,3,2,1,
Iran,03-Jul-18,Bamyan,Panjab,Kabul,Kabul,6,2,4,
Iran,03-Jul-18,Hilmand,Lashkargah,Herat,Herat,1,1,0,
Iran,03-Jul-18,Kabul,Kabul,Kabul,Kabul,3,0,3,
Pakistan,03-Jul-18,Balkh,Mazar-e-Sharif,Kunduz,Kunduz,3,1,2,
Pakistan,03-Jul-18,Kabul,Dehsabz,Kabul,Dehsabz,6,1,5,
Pakistan,03-Jul-18,Kabul,Dehsabz,Kabul,Kabul,7,4,3,
Pakistan,03-Jul-18,Kabul,Kabul,Kabul,Dehsabz,1,0,1,
Pakistan,03-Jul-18,Kabul,Kabul,Kabul,Kabul,1,0,1,
Pakistan,03-Jul-18,Kabul,Musayi,Kabul,Musayi,8,2,6,
Pakistan,03-Jul-18,Kabul,Qarabagh,Kabul,Qarabagh,22,11,11,
Pakistan,03-Jul-18,Kabul,Surobi,Kabul,Surobi,5,2,3,
Pakistan,03-Jul-18,Kandahar,Kandahar,Jawzjan,Shiberghan,8,3,5,
Pakistan,03-Jul-18,Kandahar,Panjwayi,Hilmand,Lashkargah,6,2,4,
Pakistan,03-Jul-18,Kapisa,Tagab,Kabul,Kabul,1,1,0,
Pakistan,03-Jul-18,Kapisa,Tagab,Kapisa,Tagab,8,4,4,
Pakistan,03-Jul-18,Kunduz,Khanabad,Kabul,Kabul,7,2,5,
Pakistan,03-Jul-18,Kunduz,Kunduz,Kabul,Kabul,1,0,1,
Pakistan,03-Jul-18,Laghman,Alishang,Kabul,Kabul,12,6,6,
Pakistan,03-Jul-18,Logar,Pul-e- Alam,Paktya,Alikhel (Jaji),1,0,1,
Pakistan,03-Jul-18,Nangarhar,Jalalabad,Kabul,Bagrami,7,0,7,
Pakistan,03-Jul-18,Nangarhar,Jalalabad,Kabul,Kabul,3,2,1,
Pakistan,03-Jul-18,Nangarhar,Muhmand Dara,Paktya,Alikhel (Jaji),1,0,1,
Pakistan,03-Jul-18,Nangarhar,Surkhrod,Kabul,Kabul,8,2,6,
Pakistan,03-Jul-18,Paktika,Naka,Khost,Khost(Matun),12,4,8,
Pakistan,03-Jul-18,Paktika,Naka,Paktika,Naka,1,0,1,
Pakistan,03-Jul-18,Paktya,Alikhel (Jaji),Kabul,Kabul,9,8,1,
Pakistan,03-Jul-18,Paktya,Alikhel (Jaji),Paktya,Alikhel (Jaji),3,1,2,
Pakistan,03-Jul-18,Paktya,Gardez,Kabul,Kabul,17,9,8,
Pakistan,03-Jul-18,Parwan,Bagram,Parwan,Bagram,2,1,1,
Pakistan,03-Jul-18,Parwan,Koh-e- Safi,Parwan,Koh-e- Safi,13,3,10,
Pakistan,03-Jul-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,7,3,4,
Pakistan,03-Jul-18,Sar-e-Pul,Sayad,Hilmand,Lashkargah,8,5,3,
Pakistan,03-Jul-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,10,6,4,
Pakistan,03-Jul-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,11,7,4,
Iran,04-Jul-18,Daykundi,Sang-e-Takht,Kabul,Kabul,1,0,1,
Iran,04-Jul-18,Farah,Farah,Kabul,Kabul,1,1,0,
Iran,04-Jul-18,Ghor,Lal Wa Sarjangal,Herat,Herat,1,1,0,
Iran,04-Jul-18,Kabul,Kabul,Kabul,Kabul,3,2,1,
Iran,04-Jul-18,Parwan,Shinwari,Parwan,Shinwari,1,1,0,
Pakistan,04-Jul-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,4,2,2,
Pakistan,04-Jul-18,Kabul,Kabul,Bamyan,Bamyan,2,1,1,
Pakistan,04-Jul-18,Kabul,Kabul,Bamyan,Yakawlang,10,3,7,
Pakistan,04-Jul-18,Kabul,Kabul,Kabul,Bagrami,5,2,3,
Pakistan,04-Jul-18,Kabul,Kabul,Kabul,Kabul,9,3,6,
Pakistan,04-Jul-18,Kabul,Shakardara,Kabul,Kabul,3,3,0,
Pakistan,04-Jul-18,Kandahar,Arghandab,Herat,Herat,4,2,2,
Pakistan,04-Jul-18,Kandahar,Daman,Kandahar,Kandahar,4,2,2,
Pakistan,04-Jul-18,Kandahar,Kandahar,Herat,Herat,2,1,1,
Pakistan,04-Jul-18,Kandahar,Kandahar,Kandahar,Kandahar,9,3,6,
Pakistan,04-Jul-18,Kunar,Nari,Kunar,Nari,1,1,0,
Pakistan,04-Jul-18,Kunduz,Kunduz,Kunduz,Kunduz,5,4,1,
Pakistan,04-Jul-18,Logar,Kharwar,Logar,Mohammadagha,5,1,4,
Pakistan,04-Jul-18,Logar,Khoshi,Logar,Mohammadagha,5,3,2,
Pakistan,04-Jul-18,Logar,Mohammadagha,Logar,Mohammadagha,1,1,0,
Pakistan,04-Jul-18,Logar,Pul-e- Alam,Logar,Pul-e- Alam,17,6,11,
Pakistan,04-Jul-18,Nangarhar,Hesarak,Nangarhar,Hesarak,6,3,3,
Pakistan,04-Jul-18,Nangarhar,Muhmand Dara,Nangarhar,Jalalabad,6,4,2,
